image,caption,depression
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/227619603_523344692205129_4826768083061333194_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5gLlRuIgpfcAX9Tkq87&edm=AP_V10EBAAAA&ccb=7-4&oh=09e421241ddf0e97d87d92d4eebf2b0d&oe=610A4A5E&_nc_sid=4f375e,🖤#anjali_creations#anju_ma_editz#happy#sadedits🥀 #sadquotespage #sadedits⚫️#sadness #love #hurtfeelings #hurtings #somethingdifferent #happy_sad #smile #smilemore #smile😊 #trending #new #happy_mood #happyquotes #happyness #forever #feelings #feelingshurt #feeling #gethu #attitude #attitudequotes #attitude_status #attitude_killer #attitude_queen,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/227582114_4762617110419183_8356531199554907194_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=CAV4jyk82YoAX_YLCHO&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=cc5ee22632d706b0afbabe04da81692a&oe=610A804E&_nc_sid=4f375e,Left broken empty in despairWanna breath can't find airThought you were sent from up aboveBut you and me never had loveSo much more I have to sayHelp me find a wayAnd I wonder if you knowHow it really feelsTo be left outside aloneWhen it's cold out hereWell maybe you should knowJust how it feelsTo be left outside alone 💔 ©#sea #beach #sky #sadness,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226251960_530191468291644_6392531739780117704_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=gRvqY1HrAa4AX_EI9aD&edm=AP_V10EBAAAA&ccb=7-4&oh=55b1c97319c87dd0d01007a107275524&oe=610AA286&_nc_sid=4f375e,I restore myself when I'm alone💔Swipe for close up🖤.._________________▪️Save & Sharing This Post Will Take 0₹_________________𝙅𝙤𝙞𝙣 𝙢𝙮 𝙃𝙖𝙨𝙏𝙖𝙜 → #amaholick_kajaria ..#_cam_clicks_ #maibhisadakchap #nustaharamkhor #amaneditz  #tpbchallenge #nsbpictures #Vijaymahar #pranavpg #sonyjackson #przeditz #alone #sad #love #depressed #mood #lonely #depression #sadness #follow #broken #like #quotes  #happy  #lonelyboys #explore #fakelove #crying #feelings #heart ..Keep sharing keep supporting 😍n don't forge t to follow if u like the content we are trying to give out our,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226718634_299107915334656_6933928042030263899_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kFRh2ZvXcPEAX-hdWYH&edm=AP_V10EBAAAA&ccb=7-4&oh=9a542bd21453395e122c01535c3c35d9&oe=610B43DB&_nc_sid=4f375e,Follow @aesthhquotes for more 🎀,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226541632_507713703620234_1303103075386982998_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_SRKQQVtX4gAX_j39nP&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=0f74fb35786f3a0c3897b56bb224a374&oe=610BCF6C&_nc_sid=4f375e,hit ❤️ if you agree to thisfollow @siqhquoted for more-#sadthoughts #heartbroke #sadvideos #sadness #heartbroken #crying #deppressionedits #brokenheartclub #deppressing #sadquotestumblr #sadpost #sadquotesdepressed #heartbroken💔 #brokenheart #sadquotespage #sadposts #feelingsquotes #sadfeelings #mxm0ries #heartbreakclub #brokenquotes #hurtquotes #sadmoodedits #sadedits🥀 #sadnibbahours #sadedits⚫️ #sadmood #hurtinginside #heartbreakquotes,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226865575_864184754198047_2516457202828540671_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=jtcW3n6_ffcAX9VdKLX&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=a1df9ef4270c7e3c3d977b6f6a81e091&oe=610ADEB7&_nc_sid=4f375e,"..летать..Это, просто, должно быть.....#urban #bnwphotos #bnw #bnwmood #sky #urdanphotography #mood #nuar #loneliness #darkside  #bnwzone#iwanttofly #небо #чернобелоефото #ебени #небонадземлей #небонадголовой #городотпусти #летатьохото #интроверсия #интроверт #introversion #introvert #одиночество #sadness #тоска #русскаясмерть #русскаятоска #облака #clouds",1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/227043343_235072135010220_370034469211697943_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=lxm6ORv32pUAX_pDo5C&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=33f9b064c7a270f3077217b98389ddcb&oe=610BAB75&_nc_sid=4f375e,"Things I say to people dealing with grief, depression, and pain. ❤It can be really hard to know what to say to someone when they are hurting. Especially when you are also hurting or are hurting for them. At times like these, we just want to make them feel better, but can be afraid of saying something insensitive. Many times this fear or stress leaves us paralyzed and we repeat many clichés they've heard over time... even if sometimes we ourselves do not align with those clichés. ❤I hope this list helps you navigate your way in helping others with their pain and sadness. ❤Is there anything else you would add?*****#sabsrizviart",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/227895934_121904160157379_6872560881768770792_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=uXbDysbEI8cAX_WoLu-&edm=AP_V10EBAAAA&ccb=7-4&oh=7007b35716579538a3758da9824c9933&oe=610A385E&_nc_sid=4f375e,#alone #sad #love #depressed #mood #lonely #depression #sadness #follow #broken #like #quotes #life #cry #sadquotes #sadedits #happy #photography #black #emotional #lonelyboys #explore #fakelove #crying #feelings #heart #hate #sadnes #bhfyp,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/229166505_2975586236020826_5875923968800215444_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=tBNncV9HJ5sAX_97Gw6&edm=AP_V10EBAAAA&ccb=7-4&oh=7f1177e737dd808715e88fe377c78228&oe=610BECFD&_nc_sid=4f375e,That hurtFollow @deepburning.souls #sad  #sadquotespage #sadqoutes #deepthoughts #deepfeelings #heartbroken #sadness #thoughts#tears#sadposts #sadfeelings #tweets #mood#emotions#quotes#feelings#hate#sadness#heartbroken#brokenheart#hurt#cry#crying#breakup#broke#sadquotespage#sadedits#sadedit#hurts#sadday#sadsongs#hurting#sadlovequotes,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/226162908_535780444295753_6808692351067765488_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_JKL0zYPZ20AX8Nr_28&edm=AP_V10EBAAAA&ccb=7-4&oh=8f93efe35280257dd2d262b6935faf32&oe=610BA436&_nc_sid=4f375e,"Today, put your plans in God's hands. 🙏🏻#Jesus #Jesusaves #bibleverse #jesus #truth #bliblesays #pray #bless #biblestudy #blessed #JesusisLord #Jesusreallife #Godisgood #Savior #thankyouGod #jesuslovesyou #jesuslove #bibleverses #HolySpirit #God  #motivation #love #peace #life #goodlife #church #depression #sadness #save",1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/228316575_841323056758694_905922688822709603_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=CC4JdONC6TYAX85N9F1&edm=AP_V10EBAAAA&ccb=7-4&oh=669bb9ede574f4cd28c6353c833942b8&oe=610AE506&_nc_sid=4f375e,suy nghĩ sao cho vừa 🦔......#quotesvn #quotes #quotestagram #quotestagram #quotesdaily #sad #sadboy #sadness #sadlovequotes #sadgirl #sadstory #sadquotespage #sadlove #sadqoutes #lovequotes #love #loveyourself #lover #tamtrang  #tamtrangbuon #tâmtrang #tâmtrạngbuồn #baddays #badday,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/228738874_128026789491908_976978028927824375_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=hd7O-Go6IxYAX-icXc2&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=9eb0d8ef6edd32416dd017c7c7b35b96&oe=610A8AB3&_nc_sid=4f375e,Agree?????..#sad #sadmood  #sadness #word #words #true #truewords #truestory #truelove #truefeelings #truelines #instagram  #insta #instagood #instalike  #instadaily  #instamood #instastory#instapic  #instaphoto  #instaart#instafollow  #instamoment  #instastyle #instacool  #instalove  #instablog,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226145779_577116920133025_4928081695244701544_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VKgUJOTzmuQAX9W7N5h&edm=AP_V10EBAAAA&ccb=7-4&oh=9fbea6ef05592068dd87140d6459fac3&oe=610B7F5D&_nc_sid=4f375e,too disgusting..............................................#instagram #inspo #минимализм #inspiration  #quarantine #minimalism #minimalist #photography #рекомендации #интересно #90saesthetic #90s #лайк #pinterest #кежуал #кежуалстиль #винтаж #пинтерест #эстетика #90s #90saesthetic #vsco #tumblr #vintage #grungegirl #inspo #visualcreator #artgallery #blackwhite #чбэстетика #hateu #sadness,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226238028_257716365854784_2876175948859945791_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Ee55swOfgYcAX_ydP2f&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=04e97adebfee26c7189cb90cabcb2656&oe=610BC25A&_nc_sid=4f375e,Better to be with no one than to be with the wrong one..................#alone #sad #love #depressed #mood #lonely #depression #sadness #follow #broken #like #qu#sadquotes # #happy #photography #black #feelings #heart #hate #sadnes #bhfy #societyofvirtualphotographers #6amsuccess #tamilmemes #dankmemes #tbt #ankhashtagsmanager,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/228162965_896953507562338_4170441729541469100_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=U-CfctQ9a5MAX_IcAGj&edm=AP_V10EBAAAA&ccb=7-4&oh=fd49444bbfad1f467d304a37966a20df&oe=610C092D&_nc_sid=4f375e,Follow 👉🏻 @textforyou59............#relatabletextpost #relation #relationships #relationshipgoals❤️ #relatablequotes #relatablequotes #relationshipquotes #relationshipgoals😍 #relationship #textrelationship #textposts #textmessage #textme #like4likes #likeforlikes #sadreels💔 #sadpeople #sadquotespage❤️ #sadfeelings #sadness #happiness #happy #longdistancerelationship #iloveyou #iloveu #followforfollowbacks #followforfollowback #bffs❤️ #bffgoals #fakelove💔 #fakelove,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/228459476_145525181043729_8965356232408171774_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Jl5jI6DasnsAX-MPZp2&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=762a48c578e6456a7d8f160624d04f09&oe=610A6E74&_nc_sid=4f375e,🥺🥺🥺follow @dudewithdeepthoughts for more#brokenheart #brokenbutbeautiful,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/227460618_227998885861074_3506895656225176371_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=J4vtp1oxT9oAX84zzuD&edm=AP_V10EBAAAA&ccb=7-4&oh=a3b1c02e5c148494496a43b14e251227&oe=610BFDFC&_nc_sid=4f375e,"I know I need to move on but I just can't let this go because I really wanted us to work 💔If viewing follow @ifeltpainn ─ (me) ✨for more relatable quotes Tag me if you repost!fc: 6,204",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/227071875_818277885544578_516484832937435739_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5X17tQ4OMDgAX_Gp3ov&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=f9efa2f7af62dd2b7a73246f1fd51236&oe=610A5D00&_nc_sid=4f375e,#words #poetryporn #poetrycommunity #mentalhealth #writers #storyteller #inspiration #quotesoftheday #quotes #tumblr #author #books #happiness #sadness #heart #light #joy #foru #igersfrance #igersparis,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226770364_218829383490091_5246756365146439638_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=0ajL94LylpUAX9-O-ae&edm=AP_V10EBAAAA&ccb=7-4&oh=3eebcda752a55dfc2f991ff42c9eebda&oe=610B0DDF&_nc_sid=4f375e,💚 Tag someone 😍💙Tag your love 😘💛Tag BF/GF 🥰💜Tag your soulmate 😍**********************************************************************❇️Don’t forget to like 👍 comments 💌 and share❇️Turn 🔛 Posts notification 🔔❇️Don’t repost without credit 🤗❇️Keep supporting 🔙🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸}}}}}}} Follow me for more new relatable post {{{{{{{{@tru_pyr@tru_pyr~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~•••••••**Hashtag**•••••••••••••••#heartbroken #love #sad #heart #quotes #lovequotes #brokenheart #poetry #broken #follow #instagram #feelings #like #life #sadedits #shayari #loveyourself #instagood #heartbreakquotes #followforfollowback #sadness #likeforlikes #sadquotespage #alone #pain #explore #explorepage #urdupoetry #heartbrokenquotes #bhfyp,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226251968_4034752966653956_3139981610557651070_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=0ny2g8h8Lv0AX-6M-_H&edm=AP_V10EBAAAA&ccb=7-4&oh=25ca3ac63decbda6c0073bfbc8fef5dc&oe=610B2193&_nc_sid=4f375e,#frage: Bist du kaputt? . ~New Post~. Ersteller:@verletzte._herzen . . Hashtag's#fy #fyp #foryou #foryoupage #sad #sadgirl #broken #love #cry #sadness #alone #heart #lonely #single #stress #depressing #depression #singlegirl #foreveralone #heartbroken #ａｌｏｎｅ #hurt #feelings #instagram #insta #instaphoto #instagirl,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/226699450_127368229561106_999208010066726291_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=063bHBZlA0YAX_kapm_&edm=AP_V10EBAAAA&ccb=7-4&oh=c6137ad9c20d73aa115401d106838ffa&oe=610A6274&_nc_sid=4f375e,✌️@rbsupporter_official @rahul_shrimali_official #sadness #sad #love #alone #sadedits #depression #quotes #depressed #brokenheart #life #broken #heartbroken #mood #crying #like #follow #cry #feelings #instagram #sadquotespage #pain #poetry #hate #l #lonely #tears #me #anxiety #help #bhfyp,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/227233254_1063486317516753_2044955663981363872_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Qjd-6U8Dw98AX__YB_F&edm=AP_V10EBAAAA&ccb=7-4&oh=4917d1e71c4408be8e5929370eb70717&oe=610BDC09&_nc_sid=4f375e,There is a crack in everything. That’s how the light gets in.  Leonard Cohen  #citater #helbred #psykoterapi #happpines #depression #sadness #life #psykoterapeut #terapi,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/228668758_299455995265255_3559230772004531103_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=-VsWctV49fkAX-NI67n&edm=AP_V10EBAAAA&ccb=7-4&oh=e523fec55d07c4f604e750ed39c5c439&oe=610B68D2&_nc_sid=4f375e,Pov:Look at my picture when i was young#myoc #mydrawing #artgirl #artwork #colour #likeforlikes #painting #paint #artwork #workfromhome #medibangpaint #paint #digitalpainting #princess #girlstyle #lufizoo #girlpower #sadness #paint #draw #anime #oc #manga,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/227329967_515338319557506_8395222182670410330_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=F6OORSvsTKMAX8KufJf&edm=AP_V10EBAAAA&ccb=7-4&oh=e5e8b35592a1c4dabd78393b54d1e686&oe=610AD641&_nc_sid=4f375e,💞💞💞Follow @heartinntears for more  quotes#brokenheart #heartinntears #broken💔,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/227160612_1920217668138005_3939255435605833381_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=wmC92JFEOX8AX-mLgPm&edm=AP_V10EBAAAA&ccb=7-4&oh=9558f3e7ace62edd6dbeb7790a465f87&oe=610B23D7&_nc_sid=4f375e,# Alon# ...........😟😟☹️Being alone has a power that very few people can handle.............#alone #sad #love #depressed #mood #lonely #depression #sadness #follow #broken #like #quotes #life #cry #sadquotes #sadedits #happy #photography #black #emotional #lonelyboys #explore #fakelove #crying #feelings #heart #hate #sadnes #bhfyp,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226561439_416639559711644_2728185295031027858_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=fjplRDhO7nsAX958TEe&edm=AP_V10EBAAAA&ccb=7-4&oh=d9a62d4482c8a52f6ac22d643eda767b&oe=610B3FAB&_nc_sid=4f375e,let the pain teach you how to be strong ..   . .... #heartbroken #love #sad #heart #quotes #brokenheart #lovequotes #poetry #broken #follow #instagram #feelings #like #life #sadedits #shayari #loveyourself #instagood #heartbreakquotes #sadness #followforfollowback #likeforlikes #sadquotespage #alone #pain #explore #explorepage #breakup #heartbrokenquotes #bhfyp,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226683561_4114869708627834_8747052645150731430_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=VBdappiRjvUAX8NXX9C&tn=IY7MY_5JEOQRQaY_&edm=AP_V10EBAAAA&ccb=7-4&oh=f13eab9ad8759752db3b6de6ca8fb607&oe=610C001A&_nc_sid=4f375e,🥺🥺🥺Follow @cursedhearts For more#cursedhearts #brokenheart #broken💔,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/229033300_1004638840293268_487748535427714148_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ide30Nm5qKcAX_vbM0u&edm=AP_V10EBAAAA&ccb=7-4&oh=af8c1abe462e7f9d77ae2534978b4a5e&oe=610BBBB2&_nc_sid=4f375e,"I can never pick just  one selfie, I gotta give you  all 3!😝........#twitch#stream#gym#fitness#bodybuilding#bikini#onlyfans#smile#red#sadness",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226645117_1092097347863537_8560073273881548905_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=-cwUR-xQsC4AX-dSmd-&edm=AP_V10EBAAAA&ccb=7-4&oh=0c6ea4e981fa100e209e8b6d32b46455&oe=610C0629&_nc_sid=4f375e,"Follow ➡️ @himandher3_ 🦋Turn your wounds into wisdom🦋.●FOLLOW, SHARE & LIKE●..:The power is within u:).......#pain #love #life #sad #health #quotes #anxiety #chronicpain #depression #poetry #broken #art #hurt #instagram #feelings #brokenheart #wellness #fitness #follow #mentalhealth #naruto #instagood #alone #motivation #chronicillness #backpain #painrelief #sadness #like #bhfyp",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/227058982_511236910203464_3523999188674083953_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Jm7Qw0FQnrMAX9K5Tsq&edm=AP_V10EBAAAA&ccb=7-4&oh=1da71d23ec9372f3c99f4d55bd4de67a&oe=610A89CD&_nc_sid=4f375e,"Don’t get my personality and my attitude twisted, because my personality is me, and my attitude depends on you!........................#sad #nothappy #cry #crying #tears #instasad #sadness #depressed #alone #help #hope #l4l #insta #captionplus #mood #badmood #moods #upset #stressed #goingmental #cheermeup #me #hate #annoyed #lifesucks #nolove",1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/228414819_1182561802254615_8847266666289138706_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=B4PUjmPZLOoAX_JLQq8&edm=AP_V10EBAAAA&ccb=7-4&oh=89dad9d6d6257524581ca87a2acfde39&oe=610B54FB&_nc_sid=4f375e,#writer #writing #sadshayari #sadpoetry #sadedit #sadstatus #sadmood #sadmood #sadquotespage #sadthoughts😔 #sadfeelings #sadlove #sadness #sadtexts #haqiqat #haqiqatezindagi #makafat #makafat_e_amal #malang #sabar #sabarqoutes #sabarzindagi,1
https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/229332451_622827085775326_280481081474778139_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=S_bZ-sGCu7YAX-eg3xO&edm=AP_V10EBAAAA&ccb=7-4&oh=d5e4a33ca5213c72e4463756b5a92ec8&oe=610A7694&_nc_sid=4f375e,#frage: Wurde dir oft das Herz gebrochen? . ~New Post~. Ersteller:@verletzte._herzen . . Hashtag's#fy #fyp #foryou #foryoupage #instagram #insta #instaphoto #love #sad #sadgirl #broken #sadness #depressed #heart #brokenheart #cry #depression #stress #hurt #💔 #😞 #invinitesadness #unendlichetraurigkeit #crying #dead #lonely #alone #depressing,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/227175769_311864997300752_6718281834287926337_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=4SEv13Boy6wAX9KBOaY&edm=AP_V10EBAAAA&ccb=7-4&oh=39b853b6e0490ae179be2c11a474be69&oe=610B08FE&_nc_sid=4f375e,"Sometimes it can be hard to know how to support a friend who may be struggling. We have some ideas that might help you reach out this #InternationalFriendshipDay.🔹 Ask your friend how they are feeling. They might not want to talk about how they are feeling or what is happening in their life. That is okay - but you are letting them know you care.🔹 Not everyone will want to be supported in the same way. Ask your friend what would help them the most. That way you know you are doing what they feel is best for them.🔹 Take time to listen to your friend - or book in time with them doing something they enjoy. If your friend opens up about how they are feeling, don't judge. Listen and be there for them. 🔹 Don't only talk about your friend's #MentalHealth. It is one part of their life. Make sure you still talk about the usual things you chat about, such as hobbies or shared interests, when your friend wants to.🔹 Opening up can be a big step in a friendship. Always show your friend respect and that they can trust you.🔹 Make sure to consider how you are feeling. Seeing and hearing someone you care about feeling unwell can be difficult. It could be that you might need to set boundaries, so you don't take too much on to yourself.Credit @mindcharity #mentalhealthmatters #friendshipday #besupportive #support #friends #listen #bethere #depression #anxiety #supportsoundslike #bethere  #mindfulness #mentalhealthawareness  #mentalillness #selfcare #support #selflove #life #depressed #healing #stress #suicide  #supportothers  #help #EndTheStigma  #itsoktonotbeokay #ItsGoodToTalk #DontSufferInSilence #sadness #wellness",1
